src,dst,proto,length,timestamp,src_port,dst_port,conn_state,DNS,connection_duration
10.0.0.1,10.0.0.66,TCP,60,1135111323.86791,32779.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.868023,395.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.868104,42542.0,880.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.868204,42542.0,928.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.868278,880.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.868338,928.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.868425,42542.0,44.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.868525,42542.0,208.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.868574,44.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.868672,208.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.868752,42542.0,925.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.868851,42542.0,51.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.868899,925.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.869022,42542.0,1426.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.869106,51.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.869149,1426.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.869248,42542.0,8.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.869348,42542.0,343.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.869394,8.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.869533,343.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.874094,42542.0,1012.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.874198,42542.0,1369.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.874299,42542.0,13712.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.874363,1012.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.874437,1369.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.874473,13712.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.874582,42542.0,918.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.874683,42542.0,347.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.874758,918.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.874794,347.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.874904,42542.0,968.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.875021,42542.0,811.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875087,968.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875171,811.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.875254,42542.0,756.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.875355,42542.0,473.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875404,756.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.875512,42542.0,318.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875549,473.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875647,318.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.875768,42542.0,1680.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.87587,42542.0,1408.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875953,1680.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.875992,1408.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.876108,42542.0,729.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.87621,42542.0,195.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.876298,729.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.876374,195.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.876449,42542.0,961.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.876548,42542.0,2564.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.876596,961.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.876707,42542.0,87.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.876737,2564.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.876858,42542.0,49400.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.876877,87.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.876976,49400.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.877089,42542.0,10082.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.87719,42542.0,3268.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.877238,10082.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.877347,42542.0,734.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.877384,3268.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.877506,42542.0,803.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.877526,734.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.877625,803.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.877721,42542.0,643.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.877821,42542.0,6558.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.877911,643.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.877951,6558.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.87806,42542.0,279.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.878159,42542.0,2040.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.878246,279.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.878285,2040.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.878384,42542.0,214.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.878484,42542.0,1431.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.878532,214.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.878642,42542.0,6548.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.87867,1431.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.878794,42542.0,843.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.878832,6548.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.878923,843.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.879019,42542.0,352.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.87912,42542.0,640.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.879179,352.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.879279,42542.0,864.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.879309,640.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.879435,864.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.879497,42542.0,2001.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.879643,2001.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.884093,42542.0,394.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.884199,42542.0,173.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.884263,394.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.884366,42542.0,7070.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.884377,173.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.884491,7070.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.88458,42542.0,50.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.884681,42542.0,27.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.884727,50.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.884873,27.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.884944,42542.0,1521.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.885058,42542.0,209.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.885094,1521.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.885217,42542.0,2602.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.885237,209.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.885333,2602.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.885433,42542.0,622.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.885534,42542.0,3306.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.885597,622.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.885684,3306.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.885762,42542.0,1531.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.885861,42542.0,782.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.885909,1531.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.886029,42542.0,471.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.886049,782.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.886187,471.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.886258,42542.0,2105.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.886357,42542.0,1013.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.886475,42542.0,5550.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.886521,2105.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.886555,1013.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.886653,5550.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.886745,42542.0,994.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.886845,42542.0,1380.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.886911,994.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887,1380.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.887083,42542.0,562.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.887183,42542.0,511.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887247,562.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887337,511.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.887411,42542.0,377.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.88751,42542.0,272.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887597,377.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887636,272.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.887736,42542.0,1508.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.887836,42542.0,2046.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887935,1508.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.887976,2046.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.888074,42542.0,948.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.888175,42542.0,972.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.888274,42542.0,1486.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.888294,948.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.8884,972.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.888497,1486.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.888555,42542.0,32775.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.888653,42542.0,549.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.888702,32775.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.888811,42542.0,1441.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.888848,549.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.888943,1441.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.889042,42542.0,18.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.889143,42542.0,1027.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.889192,18.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.889299,42542.0,57.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.889336,1027.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.889491,42542.0,327.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.88951,57.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.889649,327.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.894085,42542.0,167.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.894188,42542.0,7004.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.894287,42542.0,144.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.894387,42542.0,784.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.894468,167.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.894553,42542.0,276.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.89459,7004.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.894622,144.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.894691,784.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.894821,42542.0,193.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.894842,276.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.894983,193.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.895103,42542.0,7200.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.895205,42542.0,294.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.895278,7200.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.895319,294.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.895426,42542.0,22321.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.895527,42542.0,454.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.895575,22321.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.895677,454.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.895755,42542.0,4987.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.895854,42542.0,2232.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.895903,4987.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.896014,2232.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.896095,42542.0,1444.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.896194,42542.0,887.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.896296,1444.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.896368,42542.0,6544.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.896378,887.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.896469,6544.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.896576,42542.0,225.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.896675,42542.0,725.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.896762,225.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.896839,725.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.896912,42542.0,27007.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.897021,42542.0,1421.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.897067,27007.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.89716,1421.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.897243,42542.0,498.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.897342,42542.0,6101.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.897405,498.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.897495,6101.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.897571,42542.0,1429.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.89767,42542.0,1040.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.897717,1429.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.897835,1040.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.897893,42542.0,1525.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.89799,42542.0,632.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.89804,1525.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.898147,632.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.898226,42542.0,2027.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.898325,42542.0,1517.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.898374,2027.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.898472,1517.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.898576,42542.0,5192.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.898676,42542.0,200.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.898722,5192.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.898821,200.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.898902,42542.0,590.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.899016,42542.0,5100.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.899061,590.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.899177,42542.0,1652.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.89924,5100.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.899335,42542.0,1496.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.899355,1652.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.899459,1496.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.899549,42542.0,15.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.899649,42542.0,27000.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.899771,15.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.899808,27000.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904083,42542.0,77.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904186,42542.0,120.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904286,42542.0,711.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904385,42542.0,67.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.904404,77.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.904438,120.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.904507,711.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.904642,67.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904725,42542.0,719.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904824,42542.0,490.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.904923,42542.0,943.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.904947,719.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.904996,490.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905084,943.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905212,42542.0,3264.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905262,42542.0,324.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905309,42542.0,1495.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905357,42542.0,708.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905393,3264.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905425,42542.0,385.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.90548,42542.0,5631.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.90549,324.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905546,42542.0,732.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905556,1495.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905611,708.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905623,42542.0,227.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905671,42542.0,496.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905698,385.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905735,5631.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905748,42542.0,6141.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905767,732.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905814,42542.0,222.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905841,227.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905879,496.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.90589,42542.0,576.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.905937,42542.0,3986.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.905973,6141.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906013,42542.0,1755.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906048,222.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.90608,42542.0,1368.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906115,576.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906151,3986.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906164,42542.0,517.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906212,42542.0,755.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906259,42542.0,1006.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906286,1755.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906327,1368.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906342,42542.0,5101.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906389,42542.0,874.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906406,517.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906455,42542.0,698.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.906502,42542.0,659.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.906538,755.0,42542.0,RST-ACK,,0.0
